,Post_Content,Date,Comments_Shares,All_Responses,Brand
2094,"Everyone loves the Christmas meal, but what about Boxing Day?
From indulgent breakfasts, leftover turkey sandwiches for lunch or another big, fancy meal, what are your Boxing Day food traditions?","December 26, 2014",67 Comments13 Shares,314,Tesco
2096,"Leftover pigs in blankets and a cheeky bit of cake for breakfast? Must be Boxing Day... Big Sale time!
Grab a bargain at Extra stores and online now: http://tes.co/iHAJ0E","December 26, 2014",13 Comments5 Shares,184,Tesco
2098,"Happy Christmas to all of our customers!
May your turkeys be tasty, your nut roasts be full of flavour, and your festive puddings be plump.","December 25, 2014",29 Comments5 Shares,359,Tesco
2100,Mince pies? Carrots? A tipple of brandy? What are you leaving out for Santa and Rudolph tonight?,"December 24, 2014",31 Comments8 Shares,212,Tesco
2102,"Fancy Christmas pudding with a twist? Add some of it to custard and freeze to turn it into a rich and tasty ice cream
Find the recipe here: http://tes.co/WgH1HD","December 24, 2014",9 Comments44 Shares16K Views,191,Tesco
2104,"Do your turkey carving skills make the cut?
Our pals SORTEDfood show you the easy way to get the most meat from your Christmas turkey and makes sure that everyone gets the bits they love.","December 23, 2014",11 Comments64 Shares23K Views,188,Tesco
2108,"If you fancy a drop of red with your Christmas bird this week, try this lovely Pinot Noir from New Zealand.
Being from the first ever carbon neutral winery, you can do your bit for the environment too.","December 23, 2014",146 Comments115 Shares250K Views,1.2K,Tesco
2110,"It's almost Christmas day and we can't stop dreaming about turkey.
For a delciously moist bird packed full of festive flavours, try roasting your turkey with a date, pancetta and rye bread stuffing like this finest* recipe.. http://tes.co/Zz92hk","December 22, 2014",250 Comments141 Shares,5.3K,Tesco
2112,"These are our favourite ingredients to #makechristmas special - take our Bar Hill store, add Santa and lots of Tesco elves, mix with excited children, then sit back and enjoy this fabulous, festive treat...","December 22, 2014",134 Comments348 Shares137K Views,1.9K,Tesco
2114,"It's Christmas week!
So...have a tip from John Whaite and never again will your turkey be dry! It's genius. Get ready to #MakeChristmas!","December 22, 2014",37 Comments99 Shares71K Views,516,Tesco
2116,"Nothing beats the warm and cosy feel of the living room at Christmas. http://tes.co/aHPxAP
What festive touches have you started adding around the home?","December 21, 2014",18 Comments3 Shares,246,Tesco
2118,"Make your Christmas desserts as decorative as your Christmas tree. From snowman cupcakes to bauble cake pops, kids will love these cute festive bakes.","December 21, 2014",8 Comments12 Shares,211,Tesco
2120,"This fairy doesn't need a passport to take to the skies. She flies!
Our #TescoToyTeam took her for a spin.
Where's the most exotic place you'd like to fly to?","December 20, 2014",105 Comments85 Shares210K Views,749,Tesco
2122,"Can't shake the feeling that you've forgotten something?
You’re not the only one….","December 20, 2014",44 Comments130 Shares,307,Tesco
2124,"Prepare yourselves, Britain – we present to you our Pignoletto, the next Prosecco.
Perfect for this weekend's parties, and set to be hugely popular in 2015. Time to #MakeChristmas fizz!","December 19, 2014",15 Comments13 Shares16K Views,112,Tesco
2126,In store today! Watch our finest* croquembouche kit come to life… http://tes.co/Qw69En,"December 19, 2014",88 Comments94 Shares78K Views,626,Tesco
2128,"Turkeys have arrived in store and are ready for roasting.
From finest* British free-range crowns to basted whole birds, we have delicious centerpieces to feed all of your guests this Christmas.","December 19, 2014",127 Comments42 Shares,1.9K,Tesco
2130,"With less than a week to go before Christmas, it's time to start planning your festive feast.
Our top tip is: leave your cooked turkey to rest, covered with foil and tea towels for up to two hours. This keeps it warm and allows the meat to get more succulent.
What are your tried and tested turkey tips?","December 18, 2014",29 Comments18 Shares,218,Tesco
2132,"These festive five Christmas vegetables are 49p per pack, ensuring you’ll have all the Christmas dinner essentials (and plenty of leftovers for some bubble and squeak the next day). http://tes.co/BqmdBm","December 18, 2014",224 Comments268 Shares,7K,Tesco
2134,"Thank you so much! Your entries for HatSnap have made us prouder than Mrs Claus on Christmas Eve.
A winner and two runners up will be selected at random from all of the entries we've received, and they will be contacted this week.","December 18, 2014",28 Comments4 Shares,169,Tesco
2136,"Looking for a new twist on Christmas desserts? Our friends SORTEDfood have some festive pudding recipes to inspire you.
From mulled wine trifle to pear and cranberry gingerbread crumble, which one would you choose?","December 17, 2014",44 Comments99 Shares149K Views,549,Tesco
2138,"Add some sparkle to your festive parties with our finest* glitter prawns! http://tes.co/pjill5
Served with a cocktail dip and finished with a magical dusting of edible glitter, these prawns will win “best dressed” at every Christmas get-together.","December 17, 2014",31 Comments22 Shares,560,Tesco
2140,"Christmas trimmings don’t get much better than these sage and honey pigs in blankets! http://tes.co/PigsInBlankets
Impress your guests with this recipe of finest* chipolata sausages coated in sweet, sage-infused honey before being wrapped in smoked streaky bacon.","December 16, 2014",36 Comments14 Shares,303,Tesco
2144,"Great British Bake Off winner John Whaite’s twists on homemade cranberry sauce sound scrumptious.
Got any Christmas tips, tricks or recipes of your own? We’d love to hear them…","December 16, 2014",23 Comments26 Shares99K Views,393,Tesco
2146,"Indulge in our selection of finest* festive fromage, from ripe, full-bodied Long Clawson Stilton to creamy French ripening brie, there’s a cheese to please all of your guests this Christmas. http://tes.co/aeEQGI","December 15, 2014",148 Comments108 Shares,2.7K,Tesco
2148,"Attention! Let the delicious Christmas canapé march commence…
Next stop? Our tummies…","December 15, 2014",19 Comments89 Shares74K Views,613,Tesco
2150,"Let your tableware do the talking this Christmas with our All That Glitters collection: http://tes.co/EL4cJl
How do you give your dining table a festive makeover?","December 14, 2014",17 Comments5 Shares,204,Tesco
2152,"Here’s a twist on your traditional chocolate log cake, boozy cranberries top this moist red velvet bûche de Noël. Just watch out for cheeky extra guests though… http://tes.co/BucheDeNoel","December 14, 2014",55 Comments202 Shares176K Views,1.4K,Tesco
2154,"It’s the last day to perfect your best model pose and enter our HatSnap prize draw!
Take a fun, festive photo featuring one of our green Christmas hats, leave your pic in the comments below and you could win the Ultimate Christmas Haul! Two runners-up will get a £150 Tesco gift card.
Ends 14.12.14 11.59pm T&Cs > http://tes.co/sIFCCA","December 14, 2014",73 Comments7 Shares,165,Tesco
2156,"You can never have too many Christmas desserts…
This chocolate and orange trifle recipe has a rich and delicious flavour > http://tes.co/RLBjfu","December 13, 2014",27 Comments92 Shares,491,Tesco
2158,"This weekend our colleagues will be racing to the North Pole by walking, jumping, rowing or cycling 80km from 'base camp' to the 'North Pole'. You can support them by cheering them on and donating in store.
This weekend, we’re looking to raise £1m in funds for our partner charity Diabetes UK, to help those living with type 1 and 2 diabetes.","December 13, 2014",15 Comments24 Shares,269,Tesco
2160,"Christmas cuteness alert!
Three year old Sapphire, and brother and sister duo Ella and Lucas came up with some fantastic festive names for broccoli and brussel sprouts, so we put the new names in over 2000 of our stores and got a certain Mr. Claus to give them a call…
We want to say a big thank you to everyone who made suggestions last month. Happy Christmas!","December 12, 2014",7 Comments24 Shares14K Views,159,Tesco
2162,"Our ‘table filling’ joints of glazed gammon, tender lamb and succulent beef are half price. > http://tes.co/00YqWb
Will you be cooking one of these delicious Christmas centre pieces?","December 12, 2014",291 Comments166 Shares,3.1K,Tesco
2164,"We’ve loved seeing your festive pics so far! Keep taking snaps featuring our green Tesco Christmas hats, then post them in the comments below for the chance to win the Ultimate Christmas Haul! Two runners-up will get a £150 Tesco gift card.
We want to see your smiles – don’t forget to have some festive fun and get in the photo! Ends 14.12.14 11.59pm T&Cs > http://tes.co/sIFCCA","December 12, 2014",149 Comments4 Shares,132,Tesco
2166,"Not all the best buttons are made of chocolate!
Push here > http://tes.co/mVHFv8 for all the essential Christmas dates for your calendar.","December 11, 2014",62 Comments46 Shares,2.5K,Tesco
2168,Cameras poised? Our spectacular finest* croquembouche kit is available in selected stores from December 18th and is definitely Instagram worthy (if you can take a picture before it all gets eaten!),"December 11, 2014",428 Comments473 Shares,4.6K,Tesco
2170,"Christmastime, cracker jokes and Vine!
We're on a mission to help you #MakeChristmas, and what better to get you in the spirit than a sack-full of festive funnies?
Let the laughter commence… #LetsHudl","December 11, 2014",48 Comments59 Shares157K Views,567,Tesco
2172,"Nervous about cooking the Christmas dinner? Our pals SORTEDfood did it in 4 hours, and you can too!
Cook-along with them here and enjoy a delicious festive feast that’s as tasty as it is stress-free.","December 10, 2014",42 Comments58 Shares147K Views,384,Tesco
2174,We’ve topped up your donations by 30% and together we provided 4.7 million meals to help feed people in need. #EveryCanHelps,"December 10, 2014",71 Comments74 Shares100K Views,718,Tesco
2176,"It's Secret Santa time! http://tes.co/82HYQ1
Are you a great substitute for St Nick? Or do you tend to give a total turkey in the office gifting season?
We want to know the best, worst and funniest Secret Santa presents that you’ve ever given, or received. We know there are some crackers!","December 10, 2014",797 Comments108 Shares,3.3K,Tesco
2178,"Our finest* Scottish Salmon Wellington makes a delicious Christmas dinner alternative. http://tes.co/FinestScottishSalmonWellington
Scottish salmon is paired with creamy sauce, a hint of Dijon mustard and a little cheddar cheese, wrapped up in tasty, flaky golden pastry.","December 9, 2014",229 Comments117 Shares,2.3K,Tesco
2180,"We bring you glad tidings of great joy! Christmas Clubcard Boost has been extended > http://tes.co/uTeU5v
You can now exchange your Clubcard vouchers for lovely Boost tokens right up until Sunday 21st December. Merry Christmas!","December 9, 2014",172 Comments191 Shares,5.2K,Tesco
2182,"Does your living room rival Blackpool illuminations? Or is a traditional tree more your style?
However you've decorated your house, share your festive photos in the comments below.","December 8, 2014",90 Comments5 Shares,192,Tesco
2184,"Everywhere you look in Tesco... green Christmas hats!
Take a pic featuring one of them, leave it in the comments below and you could win the Ultimate Christmas Haul! Two runners-up will get a £150 Tesco gift card. Get creative, get festive and good luck!
Ends 14.12.14 11.59pm T&Cs > http://tes.co/sIFCCA","December 8, 2014",636 Comments139 Shares,2.9K,Tesco
2186,"Red cabbage, chestnuts and cinnamon — if this dish were any more festive it would be singing Christmas carols! http://tes.co/RedCabbage","December 7, 2014",5 Comments8 Shares,117,Tesco
